rct_num,treated,n_hh,MAR,intake_protein,intake_calcium,intake_iron,intake_vitc,nar_protein,nar_calcium,nar_iron,nar_vitc,country,treatment
1.0,0.0,5.0,0.7019208718497856,39.12399994100844,226.9687980486665,15.64539993439402,89.06857137339456,0.7824799988201687,0.2269687980486665,0.7982346905303072,1.0,Mexico (PAL),Control
1.0,0.0,5.0,0.6837789023464717,64.08302251321928,345.356880272414,34.6134936922363,17.53914281010628,1.0,0.345356880272414,1.0,0.3897587291134729,Mexico (PAL),Control
1.0,1.0,3.0,0.6883112504211012,52.32047615732465,242.18964202460785,15.760833277588802,31.81190457798186,1.0,0.2421896420246078,0.8041241468157552,0.7069312128440414,Mexico (PAL),Treatment
1.0,0.0,3.0,0.8177453558787082,53.51366641422113,270.98142351483307,24.82476198641317,183.0000000069539,1.0,0.270981423514833,1.0,1.0,Mexico (PAL),Control
1.0,0.0,4.0,0.7938359126984127,87.275,523.1214285714285,28.666071428571424,29.35,1.0,0.5231214285714285,1.0,0.6522222222222223,Mexico (PAL),Control
1.0,0.0,5.0,0.6213885896789744,72.78811485614096,280.2845174309185,49.6857150576796,9.237142857824052,1.0,0.2802845174309185,1.0,0.2052698412849789,Mexico (PAL),Control
1.0,1.0,6.0,0.8671753899149597,75.69238072875001,468.70155965983867,42.93178505393721,177.14285714285714,1.0,0.4687015596598387,1.0,1.0,Mexico (PAL),Treatment
1.0,0.0,5.0,0.6409301221093971,46.771514470066336,255.5309473908799,18.93068578728608,18.31085711853845,0.9354302894013268,0.2555309473908799,0.965851315677861,0.4069079359675211,Mexico (PAL),Control
1.0,0.0,3.0,0.4795654809015534,36.014514281068536,210.22771366948172,12.960847603423256,14.691428525107249,0.7202902856213708,0.2102277136694817,0.6612677348685334,0.3264761894468277,Mexico (PAL),Control
1.0,0.0,3.0,1.0,198.56895341191972,1077.5470570897774,169.1661451414937,852.8952381412189,1.0,1.0,1.0,1.0,Mexico (PAL),Control
1.0,1.0,4.0,0.8345299194048558,86.44528562703304,338.1196776194232,35.26192857984985,137.4142857142857,1.0,0.3381196776194232,1.0,1.0,Mexico (PAL),Treatment
1.0,0.0,13.0,0.1584342029852234,10.039010989010988,87.81318681318682,3.682417582417583,7.0769230769230775,0.2007802197802197,0.0878131868131868,0.1878784480825297,0.1572649572649573,Mexico (PAL),Control
1.0,1.0,2.0,0.3900636269392243,22.79142865666321,265.9071448581559,5.567857167550495,24.95000000170299,0.4558285731332643,0.2659071448581559,0.2840743452831885,0.5544444444822887,Mexico (PAL),Treatment
1.0,1.0,5.0,0.856202555903026,54.29717115104198,424.8102236121041,26.457999490414345,208.13714285441807,1.0,0.4248102236121041,1.0,1.0,Mexico (PAL),Treatment
1.0,0.0,2.0,0.2409898965439616,13.272428700966495,47.758572000265126,8.436214470011848,9.9150000544531,0.2654485740193299,0.0477585720002651,0.4304191056128493,0.2203333345434022,Mexico (PAL),Control
1.0,0.0,5.0,0.7957404761904762,95.73714285714289,655.9142857142857,33.16285714285714,23.717142857142854,1.0,0.6559142857142857,1.0,0.527047619047619,Mexico (PAL),Control
1.0,0.0,3.0,0.9732731213867348,196.98451428072795,975.0819045657204,63.66327618644351,41.31047614415486,1.0,0.9750819045657204,1.0,0.9180105809812192,Mexico (PAL),Control
1.0,0.0,4.0,0.7035415551435853,50.73321422487498,260.51542692354747,21.36057131567172,24.914285714285715,1.0,0.2605154269235474,1.0,0.5536507936507936,Mexico (PAL),Control
1.0,0.0,13.0,0.6662289377289378,84.22417582417583,349.16483516483515,26.603296703296703,14.20879120879121,1.0,0.3491648351648351,1.0,0.3157509157509158,Mexico (PAL),Control
1.0,0.0,6.0,0.5766729788287351,21.174999954870767,153.5624277022623,14.300737974899157,108.0785713825907,0.4234999990974153,0.1535624277022623,0.729629488515263,1.0,Mexico (PAL),Control
1.0,1.0,4.0,0.0898915537697793,1.5886928113443513,23.34857084921428,5.231942696869374,1.6878571254866463,0.031773856226887,0.0233485708492142,0.2669358518810905,0.0375079361219254,Mexico (PAL),Treatment
1.0,1.0,4.0,0.5782198725175821,49.27965760502432,239.6196716891868,23.32530018681926,3.944999982629504,0.9855931521004864,0.2396196716891868,1.0,0.0876666662806556,Mexico (PAL),Treatment
1.0,0.0,2.0,0.7198573572584561,51.498285915170406,363.0008576052529,37.3023575757231,23.23928571428572,1.0,0.3630008576052529,1.0,0.5164285714285715,Mexico (PAL),Control
1.0,0.0,2.0,1.0,285.754285382373,1389.2141393031395,169.79428430242203,298.81428571428575,1.0,1.0,1.0,1.0,Mexico (PAL),Control
1.0,1.0,2.0,0.0506297961339224,0.9380000039935112,10.800000045980726,3.390000014432839,0.0,0.0187600000798702,0.0108000000459807,0.1729591844098387,0.0,Mexico (PAL),Treatment
1.0,1.0,3.0,0.5297374077217982,44.69790481357347,197.20403828989893,15.269523816875047,11.192857142857145,0.8939580962714695,0.1972040382898989,0.7790573375956658,0.2487301587301587,Mexico (PAL),Treatment
